activity_id,athlete_id,dhr,hr_drift,hr_max,hr_rest,tau_fall,tau_rise
c8200c788e96db9e6c92dbcd3c8bb71ff5c50c2c06ddd9fc809ae9b1e569cb19,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.26778409269298215,2.7634053520250067e-05,198.86010631997235,69.86339298335638,41.705225771313806,33.49512154520004
89fafefc75dd78ec9bfe87c093171f2fe8fa5feb1077e80d98d70b868d341f65,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18325859768682262,-0.00010138038542943892,625.0440562184008,95.85947860552002,19.392273967381918,25.475534260453976
b2e35a000912bc5da48c6138ba0ded368920c96889f99599e8d67dceaf8e1e46,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17080801578942856,1.4724161196511583e-05,157.40146385332565,101.77265677481634,31.055969851053256,92.69674375958633
bcfefd15ffbd206629931f51aea0272f0b37ca61f2426e6d3744bea5c1262d11,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20003171033097694,2.0265551723440097e-05,579.2774732264693,83.23070053651759,29.113504067352466,20.415629752448794
7f8b8e883cccb1f847e24a709177bfdb81cf5bbc2343f942cfac482eac75ec3b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20738982119401772,4.6080518709177044e-05,160.61532061139974,99.98815176750179,111.02412125062983,27.032416821058234
5dcdb0ca7af465f3eb7c18d4c6430146716f2af9bffc7f8061243e47c320d16b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17813233951174612,-5.539177802359593e-05,136.2175453161367,88.05708349898941,15.326023372157522,29.907557334651017
5d5385b14f5be36673884fc7aca7ef17d61ac276f826e77eb64acc0a4cbc3fda,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19633265532083244,1.765490274197303e-05,264.94213273739103,83.33899629988119,15.874367174340051,40.14234599632239
185d258b78e46188ba1545643eb3c04fe51c3928d9c2f7366b74d693fdf4c8c1,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23628199126694446,-8.78385619304877e-06,269.82812506280754,83.09937672897901,32.907662385345574,21.916333810433912
3d74d341babe4e25f62c733846ea370f7507ea44e515df94f9772f265bd75bc4,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19627733681876508,-8.899185252939603e-05,940.2071799848695,91.51027752964745,21.24157010726843,24.19667055860042
8ca165eee8a1f71668321b857595015f209a7b368c3c0055d3a540aeefebdd44,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19031283617949069,2.462944064753367e-05,340.2992961707913,94.99215155381049,56.59598651743806,32.93434755203998
e05da58f7388cf7702a1932c4987ed917fbf8809577cecf00e1224f323848834,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.220523660344299,1.1352634438765757e-05,237.02830768153189,86.71907864902624,27.0736188482424,33.61093410127171
3e8b9e97ac2f052ae2e23072e5a88ec390dcfc6cacfce5e7caacc8575c858e18,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.14683926700598326,-9.096350963709844e-05,487.29364804839156,91.9417100938479,18.54855255106715,83.40319970771394
71285297987475ab6ea9e3c3065202070051365aa248ed7acf426b3282613304,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2971911537390991,8.223183422283944e-05,165.4472846252105,79.13823248850615,21.102956819309806,82.34805580636512
7c7ec7290ecf24951154066d5a97dca3a9b57f8afb851882a00a1caad1b0b23b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21362477062169616,-1.0639439051886757e-05,177.01840493644755,103.83734834290863,109.71811375297057,24.442559845803174
9e2dee20e729497a3bedfbf77e10fe352d946aa969a3dad98e1d2433d7e136c6,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.27255927988820805,1.7947746967298067e-05,243.64272229928713,78.14600866065946,63.863817569484254,64.10766428112841
41bfdec9d9e9a20a0099dbc157d0c39d7f906fd79e81f06c498fbd8d63c43bc0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.15170424052714493,-9.026058171695428e-05,154.49262297245423,94.35413994182971,14.981822585508105,131.9776322257179
31bc9ce7ee1b478cbdbff4eed6a6cbabf3918b48a59daba42c171f7a97c75f1c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2277861454976251,2.1364227541019434e-05,433.76513882091115,78.32359433735118,36.01878742504063,26.39764715519346
987715e6174c2d033074f3c8fb2ae890256bd73a23dcf5de2961acaa1a145f9f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24855503640166757,-0.00010487471174374345,176.49152207218478,93.58348608179602,44.642263399602385,17.995626414337945
f455d4903d51336ca4cf99d4f1c105eef6916a431003846569a34bf68dabecb2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17646524312237705,6.590681400977053e-05,756.0635090565115,77.31067545979866,15.532044937966681,1235.0931498737048
9baa176d803a4a8ddfd37801d6b342e6584539292ddf3f34981b8cd8e6a8423e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2874118095763611,9.095124432856343e-06,201.61759533063793,80.46058219806034,76.48895601906405,57.96660195627274
c442f65a9d4f6e2f5dfe0c7b1ac758d088f0b6bce5ecf331e5f69da6eff7b7d8,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2618739884738447,-1.299681133694244e-05,191.54426583150686,88.48663902753475,43.34701569713543,63.28314844086863
5c16e621b21fa2916744b1740231c912d9ae984f9873c93bfda23eae7dc8b619,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23281152989742598,-2.526290673797938e-05,139.32079406745618,82.2109028749968,26.653503546846146,24.418626823628614
bbb09014b5e3aa2b2f549377bb246342e46fc83d90ac44512fd3576c67230bd6,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2168299336379187,-3.0065746138111915e-05,890.6461365976525,88.53459005608897,37.96322025415549,25.06603183894812
11b1dc1eef7e45648abd93f5f10835898f3a5a21ade7fc5985c9c0b1b0282c56,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23746741092551582,1.5739146084558343e-05,418.10880651366494,80.51287201803294,24.533266742047843,20.38579437923193
3f3f8b9dd207823c08b1a5a0cb4e63603660f05ed4e12f287d197c30d484b67b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2524928119186298,-2.479062754632036e-05,241.5771039551912,85.70355004595565,46.337533942676224,45.689000666268754
706c6aeb8477d7ce6d6036d1bf1163a0851c610e8bc8e790c53e78e62292992f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2383985509378594,7.40569599683693e-06,347.3844521260345,75.44686986750352,27.44878745153852,24.455354766945533
45e4c569713a4a9d2e63ed99408c292b0c5d4fa63c0c7f5c428740de198a4c88,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18743298667743213,3.0917855644502804e-05,490.8105989297981,82.3687389341247,26.849018701455577,22.902018111316636
5eb2655499202d3546c085a1e58b3fed7b3faa752870714e9a6ce8dbf91f1044,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.26085521606177814,1.041588073270875e-14,176.04204389232154,83.43844223202652,39.70291567796768,83.37849789310513
d8a27259b0bd0c4ea6c1a7d0f69cef7bc6f235f526536b16f71307d519978340,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.29501146209761375,-1.6022626002960122e-05,647.985841718322,74.29538673957197,54.755533777982365,15.972622829128746
46bcf01c6f0023e80ba31edf7adcfe72eca591671e3c4523ba2dda34b3cf1124,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2027733241848645,-1.5468488627704977e-05,604.375085669915,89.38124955654553,25.416431320055537,33.44627606330192
c36a1b5d4b5e11964afbaaf0c5b46e7d8991c0fbb07f21a3f585d0115da2fa1b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.234835641770412,1.055736155730893e-05,216.97959803899306,90.18595825437183,70.94072858763644,46.46245804590565
bcdad5e4a805a6a12e8be3285200eb1456adfee1ffc052f980d770786e373088,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1483805232936554,0.00011990996692590528,159.31062337364148,104.52228202375919,24.7827192394004,90.7437711122873
33badd8371049748b5a5d3e77438cd2244844304bfceb64cb1daa9ef76f343cb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2388179819249337,3.286029837527987e-05,186.35291160275608,71.8013194788058,23.295118646488042,20.66468038688993
7b733a88e49196c9dfd5b17c4644be24741fe6f018301d52b113ee33e837bdcc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2823158168384431,2.4005108598322966e-05,228.17806299060345,78.13570134438638,63.99899931697364,51.82172957475444
8ee50e395dc5ea52784b0013bb5d59c9c3ea003f67122644ab4e69e817a27555,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22541460120356757,-7.708280390169968e-05,143.06991121794195,89.3825582896271,22.75495179714556,470.6900371545902
9dcf8cc7907794fe5f172d8f47379f1e46c1a5a890fe1120f9b92ea49b0062ed,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.13811111746806798,-8.315172469882512e-05,456.7319855072267,98.21944177654859,20.72166862843961,50.051225594234666
1d600371916adc8c91e8893fccb0ab1b445192c8990a21bfed6638633bbc8724,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.195930537431175,3.160777921341383e-05,136.05222892501075,78.91467335570675,25.076442812406388,28.95204852699016
0d66bfb1c8c158b22ad09849121ca4cc6708866d0d8f94157ee5649ebc05b0bc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21389367100709045,1.7681878514361544e-05,278.58149216122456,90.17737644405851,25.60682745218329,53.708128819919466
61371d060453089ca2a1e08fdbd23eda4685ec3cab59e79d673b5180ef7a2d4d,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2118649411007365,-9.485673964767797e-05,4317.545003029738,85.11032095894038,26.334548550428067,15.387715128274227
6d4896d1fea97bd175feff79bc3bccaf8ff0fb8bbd1993aa4f9ef963c412264c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24236198012925914,-5.549228443134525e-06,177.21350941061826,96.37970241454994,28.839471650130818,54.307564751427876
d84e19e332e90a2ec243621fbb8d685755d60eae9f28ee29b2e9670b81470fef,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21500499353235564,-3.605269192815278e-05,357.35865951716136,86.38158343342047,32.43549352537933,22.828720999069418
a4db5aaad75de5134d8f85b295a30f097d1a8a3c6bdac143e3cd9c3d8791939e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1569644583597477,-7.759941670787139e-05,1671.1837589850882,95.23793392946001,17.948470616055232,19.407176239669
796632c4394df4d4baf7271587d4ece48e14455f7565b0f97151c1317c6dd49c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21568479103287708,-4.09734827824214e-05,583.2811381917625,100.3453517805352,29.42100753741427,27.24620394495137
dc63f5e82e65090ed7939dc1ae6aa5bf173bc1b40e1ffcaf5e7e878b03273d80,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.3022848440683426,-7.1069103200737264e-06,187349087479457.47,81.44016056364433,46.63651942318092,92004527994691.61
dc746369613c62da6fa8c071ced6efa5ba5eeae2e7c61b6af35243eec7abe62d,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1956690565866474,-9.8235180938303e-05,730.3140109620042,89.95326135283068,26.133637341071974,15.954675836131264
8d8fbe9dc09b1663b2384188b5022485e8891f6d0be80bd5467fb748cd9cf243,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21631131053443317,-6.378942259469628e-05,1483.7573947774545,84.09421345168298,25.737648523178173,18.652219059887422
2559b8353910553e9bd9cb2468c5bfd1ce843033e2cdbecac11e1cc58f1638fc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20704283963846762,-1.8486485334563204e-05,292.69641108912333,79.73693298962645,19.82150686962246,21.618138851850464
febe0dc02dcdd8d6d6eacd6879cde3f89f34ca52ab95934315372398944fc8cb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.16901120516301762,1.725349029565725e-16,432.29496043044617,96.01852127841445,15.747702108694575,47.02440370935335
de0872eebf9db288d20a5aee2378e81b4808cc0ad9e691697b70a485d346d8f4,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24134443219966809,-3.668778710953842e-05,306.78834910046794,82.96462967118566,51.14539626506338,12.159473945023539
a1c69edb8d995c35e49e27f0f5905363504b601eb05b7e10b7786940125a65ac,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.30234639851260414,5.4685325609214696e-05,4348.969044306667,83.41938027821907,179.1080460439672,40.312035931753584
b70a10214bbba550346bd7537421a2d8bfd98205922d70fb1b2f9adcec2d76dd,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22247725328238982,-0.00010436845986320744,735.4282245873623,91.56693296166321,20.2116943775912,22.176493736588398
48e95e7a0d3fd7e561f6d37606f2f75c4c24081d2d09aa1e0d656f79b12dea8e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2531120641310076,-4.2669969893782876e-05,299.6911145222756,74.92241136086396,31.511555741875583,23.689967225241507
363e5491f6a5615f2ba7b86b8474255837491d37f044a38b7ef7b3b759e07f6a,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21211320865089547,4.0029164108700905e-16,214.82936603700358,98.43634602109194,37.478449495370256,22.125623969986435
0bb39064b844888bb5d646b98779e59ff568442084ae117f85446a829b31acc9,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.07822531591152881,1.3804509919416325e-07,113.01046357195702,98.77160900460584,21.209852315348193,128.72719576958485
58348bd18564b9a26d86fd98243b28c5b3027c658a085cbe9f6d636345d88a6f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2669732486520713,3.2092682853564983e-05,714.1142474427936,76.94019950158642,124.67810270779302,37.075691014453845
ee88ccdf7c72157e5b3fa41733f8aa19d786a666f6ce962b37e8752f28f5dcd0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22884538254673548,-1.3914509783797225e-05,1254.9871889770066,96.71246133658701,27.171096015367603,23.713670400317213
c102236ce758a855c87ada4db606b54912f54d5b9676a163576c0a8e824e1984,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.6077473265753721,1.0304927265189254e-05,172.14635385513913,166.994749442674,18.356070280436725,73.3871841508871
22b29f96db116d483200b6d5f23390b9a5740c3822fcb24d48aa697053e46fb7,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23503685379620742,-5.503640820648476e-05,164.3285406489104,89.48205696702877,44.91793230276275,20.11673387738424
fd8dbd37446799b190c616c581985021623878c008229c31ff187f795cbf2b1c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.3125067995014374,3.554320491127959e-05,199.0737133501769,79.18310075184456,40.461034678000104,463.95385961097656
5e920d023d38a77b144e29e3d56f0dd300688dfe72e366fef64c850735dbf701,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20363419388105763,-8.000689250326612e-05,271.21139371372715,96.50421272468512,22.17667881489511,36.7788052442864
13fb1179fa998dddf7fd0536ad6b19c8efff9672e6bcc3c8f4e162a272d6886c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17827390357595,-0.0001362628647478996,1692.6537411299919,92.50957643532794,27.437213338288167,27.245817325298304
6bdeeaa5c87ffa2e0a596988cf188bacf00b2c0e78bd9e5d2882e791917fb9c0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22629249744533297,1.3337928760376642e-05,169.36961409169982,84.34833693382984,42.493470975101495,29.3572015153281
8d7a2c00782800ba92b7b3441c09beea4fd81ea9e93c7e27c557a9c9e1907f87,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18094617629664417,3.501033282376821e-05,186.44238729069275,96.01260337777141,25.27611450387279,87.33700205554322
72af5aa7c39efe9a39daabed5ff7fe4c8d1cb1a7c8f6dfcc37a3bdc6c5c8cb14,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2477859182672682,7.081194067925603e-05,265.017258482898,76.9515999942821,57.19888557111743,29.86927762751778
728d704a3c98bb9460df0cb316ee2a40b9decc1fdca715cacc679da7e0225617,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20717981767446228,-1.0967835640528377e-05,950.6100560591376,78.68722592954661,21.125705522245404,12.513220241091316
548a5939b5b88e0c8bf03f1372f369967433f549370358c3d4f9f1ebca8573d8,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20792653223847762,5.1877037305171554e-18,537.9521599350841,82.57305481521534,18.486977239275006,115.98758546662373
80579b58e88fac51c433f22643b917dbd4322e2157b29cfbfeccc31ddff3fefb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.28383112108401976,9.982710851222514e-06,201.96120985320584,81.44135949236548,292.398656071647,41.07947849145003
f3e1b3ece078fd19735e8e8c75e100e2f048142e7b4ad9e555af9a5434600423,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18631261170637736,-6.839315075154956e-05,2363.0511207816435,88.48790795940661,18.649825541788864,76.15892701023057
30f7e1bd7fc5a960ff503f4e1eb26da717174b9b4707bc2d69a1282a76eabbf9,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20435321287579514,-5.950678455508354e-06,368.68055052743557,90.85076758026412,32.40093456003443,29.91296042596329
22b7cec33a84c925e0d16d771d19a9f4d32ec42d41eeb7bb1b0e0f915ab8592f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2680681831073265,1.7655303323959462e-05,202.67811558345227,79.43390069452917,64.69252040736669,48.34722006311996
3234317654e0ae941e70b53a92df29017f25937fc2ffaec027630b445ce3b124,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2541928869120309,5.565280993069302e-05,301.5781178466642,78.39010620574624,46.39331835483499,29.838189564184816
cc79c4e18ad8b788bd835e9f39c91d5252ffa0e0a6d50ea69d1c9bb3bf4762e0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2562948984068266,-3.962550770669068e-05,9239.658931572892,101.78269718613171,57.952066943749884,512.9743004079071
54ede4bff7d253ad5b2601d332307f2e9cf0ed7dee745ce7255375ec1fdcda0f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,-0.04113371784871249,-0.000286834175623977,128.43824605392558,126.12691254723902,135.69993059683475,124.40325779926548
a9bfb12dfef9d42c937e935c3224798e7e93053c72f5e3553bda0822a8fac372,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23323062353928825,-2.6506154765960023e-05,710.3808819878119,82.69243426324809,32.790247419572225,23.19893966292706
6ed5d44fa8b727d2901af1e174871404038f6ca1d84d82846149a3cd2d5464b8,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1894432506606089,-1.3474619733105775e-15,231.32139243580028,106.2425056790552,52.89330717539742,31.197719305900023
377f14851b2a89445db4aa8ddf45beb9d97655770cff41150ea7a87d859b0d20,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2961543724945718,2.12692219543265e-06,344.0426833221767,84.69458320267856,70.67029193167329,65.45035874132785
31ddd75573673cdea8847c48b45c0455ae0f53c3d894d0a87263586dbc245af4,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22742344685701354,-4.447253898709568e-05,745.098766675422,94.57059434776565,25.7396812553848,27.32004031883379
2c879b4f4c56111b14724b845c05270c443cf4c1571ef30b8238070415916feb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24567015650088386,-1.6453326805834147e-05,188.63457518453214,93.72948341253687,41.50441145095528,32.74403637240488
cdbf59e8f52f24cb5a5e8185cedb67dbb73dad7dcff5b5b6271f2c96499707bc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22578832774520402,2.2099183751625142e-05,145.14282304603591,80.8604485786807,37.800784205212224,30.975324756548133
7ce757edeb1cae8c65dfd1cfc984d3c9fb2f398d7e95a5ca0d4f8b77bcfee0af,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1951718378731396,-3.40709097139332e-07,148.80247229879097,87.64422535639919,35.01417944374458,13.86327956528057
53db1619a56805d496a031b9c7dc785499867d2df11c6cf7607bc5ae6e9a11a0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.550100836242498,-7.400726227986222e-06,123.36731179728432,40.30929654374854,332.65374782932656,66.89154372118189
f1d406fdf517da8806d1990400891f30050c19891ab65409f758861b6ea160b2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23513138763437572,-5.4236119457970995e-05,138.55165458009702,79.08955009204479,18.060659869580235,23.35236346945338
233a2d1fdd12f081e9e095cf45e227642c733e77f956e898f1f423433777d39f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18574060062208106,2.945867698244082e-05,171.18857315969353,80.75957545728492,23.171268010823677,20.355354505375175
5e7b722699b2a890dd954a654e97226f91eb81f6d328866a8bc189a094a74147,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.198484461808134,-0.00015063277543409437,136.29833825289865,107.51871698045593,137.00207870891023,164.70066363654462
4fcebc1d23b929973285211687bffba64fec931542d6ea19105431312e5ae371,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22257986275365566,-1.463412648469376e-05,139.39593898440643,80.4960059832995,24.342390018172754,48.090746197614465
538f91946172b32673334c6b3d73db0d69eb3ae20758418a777fa9ba01cbd2dd,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22134965053909872,-4.203237021639226e-05,244.90613698502239,83.30968772143753,31.22086128650112,23.624607248019522
9cf2f23b293fdb00f814227a3b1c65b80058e19b55044c35da8c9b571ad52dae,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2406518431775404,-8.301473501098435e-06,257.00573685308257,97.72275701144198,70.45571572328373,27.990019332180204
fc95bb565d9bf7c53a838019607dd6f6dc31f80ee93ceb1431a958169286b33d,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17534687776892433,0.0003339443006496088,504.3417812854892,83.17399142712355,47.97028071493787,14.694103877972957
fe30fb344db07551079671729c3f555ce40e999c842f49061c68b9b69cb56b22,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.11481252692780404,1.4408251125804868e-06,116.58509421517286,96.98949210464802,19.52560238433948,52.55539952024945
4d2eb24e3abfacf2bb338d97c3a99962f474dd828bc6c99a734b31c31e5754ef,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19626621364115085,2.6782745847974036e-06,242.89407844451853,96.77834073860802,33.612632471992676,32.23811526504329
