,activity_id,athlete_id,dhr,hr_drift,hr_max,hr_rest,tau_fall,tau_rise
10,c442f65a9d4f6e2f5dfe0c7b1ac758d088f0b6bce5ecf331e5f69da6eff7b7d8,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2618739884738447,-1.299681133694244e-05,191.54426583150686,88.48663902753475,43.34701569713543,63.28314844086863
11,28e79f0e930ef7254c3a7d390570d45fcd062040759e20d7c5417754fb5667b0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19835453633025396,-0.00010547533823731736,322.15955221853744,83.79717327801558,17.932421537430425,16.50925834352315
12,48e95e7a0d3fd7e561f6d37606f2f75c4c24081d2d09aa1e0d656f79b12dea8e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2531120641310076,-4.2669969893782876e-05,299.6911145222756,74.92241136086396,31.511555741875583,23.689967225241507
13,f010cf3eb9dd5d49b0b801b2f5b6d064a30b0b4575c605bb6b29899acb4abff5,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17001718794942694,1.6727524371975798e-14,154.74872748847986,100.6884101397834,14.677092120692416,60.54976594432944
14,c36a1b5d4b5e11964afbaaf0c5b46e7d8991c0fbb07f21a3f585d0115da2fa1b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.234835641770412,1.055736155730893e-05,216.97959803899306,90.18595825437183,70.94072858763644,46.46245804590565
15,6bdeeaa5c87ffa2e0a596988cf188bacf00b2c0e78bd9e5d2882e791917fb9c0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22629249744533297,1.3337928760376642e-05,169.36961409169982,84.34833693382984,42.493470975101495,29.3572015153281
16,5c16e621b21fa2916744b1740231c912d9ae984f9873c93bfda23eae7dc8b619,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23281152989742598,-2.526290673797938e-05,139.32079406745618,82.2109028749968,26.653503546846146,24.418626823628614
17,363e5491f6a5615f2ba7b86b8474255837491d37f044a38b7ef7b3b759e07f6a,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21211320865089547,4.0029164108700905e-16,214.82936603700358,98.43634602109194,37.478449495370256,22.125623969986435
18,7e9f4e77be3a3b41947f20c019ee3ba3a12863899bc7cc414ef93ef483e0b0b7,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.16312874580249198,3.8537781581034593e-05,164.53605118886355,109.40183635756355,22.998303877899147,123.43145137595896
19,bbb09014b5e3aa2b2f549377bb246342e46fc83d90ac44512fd3576c67230bd6,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2168299336379187,-3.0065746138111915e-05,890.6461365976525,88.53459005608897,37.96322025415549,25.06603183894812
20,bcdad5e4a805a6a12e8be3285200eb1456adfee1ffc052f980d770786e373088,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1483805232936554,0.00011990996692590528,159.31062337364148,104.52228202375919,24.7827192394004,90.7437711122873
21,26387b5a0f2fdd97218f8cedaa94669659191fb761d01e1cf40a5c9fbd8d9e0a,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20398889181996144,-5.10634017570172e-05,850.9365201495148,87.51748135132041,28.212947300290537,15.93042024764518
22,11b1dc1eef7e45648abd93f5f10835898f3a5a21ade7fc5985c9c0b1b0282c56,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23746741092551582,1.5739146084558343e-05,418.10880651366494,80.51287201803294,24.533266742047843,20.38579437923193
23,33badd8371049748b5a5d3e77438cd2244844304bfceb64cb1daa9ef76f343cb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2388179819249337,3.286029837527987e-05,186.35291160275608,71.8013194788058,23.295118646488042,20.66468038688993
24,0bb39064b844888bb5d646b98779e59ff568442084ae117f85446a829b31acc9,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.07822531591152881,1.3804509919416325e-07,113.01046357195702,98.77160900460584,21.209852315348193,128.72719576958485
25,480674f33ef5b71230d0a83a526e6cbd4e3009b9e0cdd9cc49c42f079cb7b178,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2161458604498344,-4.570770748329779e-05,1444.0689061432486,81.70548546419265,17.848576164770478,38.2951737467026
26,b2e35a000912bc5da48c6138ba0ded368920c96889f99599e8d67dceaf8e1e46,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17080801578942856,1.4724161196511583e-05,157.40146385332565,101.77265677481634,31.055969851053256,92.69674375958633
27,8d7a2c00782800ba92b7b3441c09beea4fd81ea9e93c7e27c557a9c9e1907f87,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18094617629664417,3.501033282376821e-05,186.44238729069275,96.01260337777141,25.27611450387279,87.33700205554322
28,58348bd18564b9a26d86fd98243b28c5b3027c658a085cbe9f6d636345d88a6f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2669732486520713,3.2092682853564983e-05,714.1142474427936,76.94019950158642,124.67810270779302,37.075691014453845
29,7b733a88e49196c9dfd5b17c4644be24741fe6f018301d52b113ee33e837bdcc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2823158168384431,2.4005108598322966e-05,228.17806299060345,78.13570134438638,63.99899931697364,51.82172957475444
30,bcfefd15ffbd206629931f51aea0272f0b37ca61f2426e6d3744bea5c1262d11,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20003171033097694,2.0265551723440097e-05,579.2774732264693,83.23070053651759,29.113504067352466,20.415629752448794
31,ee88ccdf7c72157e5b3fa41733f8aa19d786a666f6ce962b37e8752f28f5dcd0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22884538254673548,-1.3914509783797225e-05,1254.9871889770066,96.71246133658701,27.171096015367603,23.713670400317213
32,0cbb559b971b8f47b5583c48876b8bf2bfea4a5acd9e2b37b10451b2555254d5,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.28570322354495126,6.951743065956422e-16,183.177420676797,74.89589847812147,32.917187097116305,47.13973820044334
33,72af5aa7c39efe9a39daabed5ff7fe4c8d1cb1a7c8f6dfcc37a3bdc6c5c8cb14,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2477859182672682,7.081194067925603e-05,265.017258482898,76.9515999942821,57.19888557111743,29.86927762751778
34,3f3f8b9dd207823c08b1a5a0cb4e63603660f05ed4e12f287d197c30d484b67b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2524928119186298,-2.479062754632036e-05,241.5771039551912,85.70355004595565,46.337533942676224,45.689000666268754
35,e05da58f7388cf7702a1932c4987ed917fbf8809577cecf00e1224f323848834,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.220523660344299,1.1352634438765757e-05,237.02830768153189,86.71907864902624,27.0736188482424,33.61093410127171
36,c102236ce758a855c87ada4db606b54912f54d5b9676a163576c0a8e824e1984,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.6077473265753721,1.0304927265189254e-05,172.14635385513913,166.994749442674,18.356070280436725,73.3871841508871
37,6d4896d1fea97bd175feff79bc3bccaf8ff0fb8bbd1993aa4f9ef963c412264c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24236198012925914,-5.549228443134525e-06,177.21350941061826,96.37970241454994,28.839471650130818,54.307564751427876
38,ce4cc890160c43b0dfaf2f53d84121a0f22dae1b35b2c9d1c6d4225ee5e9894e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20578473886613835,-4.466776807575984e-05,804.9470428900655,78.9132861683062,17.470296918839963,21.863937271975534
39,728d704a3c98bb9460df0cb316ee2a40b9decc1fdca715cacc679da7e0225617,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20717981767446228,-1.0967835640528377e-05,950.6100560591376,78.68722592954661,21.125705522245404,12.513220241091316
40,7f8b8e883cccb1f847e24a709177bfdb81cf5bbc2343f942cfac482eac75ec3b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20738982119401772,4.6080518709177044e-05,160.61532061139974,99.98815176750179,111.02412125062983,27.032416821058234
41,3e8b9e97ac2f052ae2e23072e5a88ec390dcfc6cacfce5e7caacc8575c858e18,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.14683926700598326,-9.096350963709844e-05,487.29364804839156,91.9417100938479,18.54855255106715,83.40319970771394
42,22b29f96db116d483200b6d5f23390b9a5740c3822fcb24d48aa697053e46fb7,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23503685379620742,-5.503640820648476e-05,164.3285406489104,89.48205696702877,44.91793230276275,20.11673387738424
43,d84e19e332e90a2ec243621fbb8d685755d60eae9f28ee29b2e9670b81470fef,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21500499353235564,-3.605269192815278e-05,357.35865951716136,86.38158343342047,32.43549352537933,22.828720999069418
44,8ee50e395dc5ea52784b0013bb5d59c9c3ea003f67122644ab4e69e817a27555,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22541460120356757,-7.708280390169968e-05,143.06991121794195,89.3825582896271,22.75495179714556,470.6900371545902
45,71285297987475ab6ea9e3c3065202070051365aa248ed7acf426b3282613304,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2971911537390991,8.223183422283944e-05,165.4472846252105,79.13823248850615,21.102956819309806,82.34805580636512
46,706c6aeb8477d7ce6d6036d1bf1163a0851c610e8bc8e790c53e78e62292992f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2383985509378594,7.40569599683693e-06,347.3844521260345,75.44686986750352,27.44878745153852,24.455354766945533
47,548a5939b5b88e0c8bf03f1372f369967433f549370358c3d4f9f1ebca8573d8,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20792653223847762,5.1877037305171554e-18,537.9521599350841,82.57305481521534,18.486977239275006,115.98758546662373
48,9dcf8cc7907794fe5f172d8f47379f1e46c1a5a890fe1120f9b92ea49b0062ed,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.13811111746806798,-8.315172469882512e-05,456.7319855072267,98.21944177654859,20.72166862843961,50.051225594234666
49,5dcdb0ca7af465f3eb7c18d4c6430146716f2af9bffc7f8061243e47c320d16b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17813233951174612,-5.539177802359593e-05,136.2175453161367,88.05708349898941,15.326023372157522,29.907557334651017
50,45e4c569713a4a9d2e63ed99408c292b0c5d4fa63c0c7f5c428740de198a4c88,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18743298667743213,3.0917855644502804e-05,490.8105989297981,82.3687389341247,26.849018701455577,22.902018111316636
51,1d600371916adc8c91e8893fccb0ab1b445192c8990a21bfed6638633bbc8724,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.195930537431175,3.160777921341383e-05,136.05222892501075,78.91467335570675,25.076442812406388,28.95204852699016
52,5d5385b14f5be36673884fc7aca7ef17d61ac276f826e77eb64acc0a4cbc3fda,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19633265532083244,1.765490274197303e-05,264.94213273739103,83.33899629988119,15.874367174340051,40.14234599632239
53,a4db5aaad75de5134d8f85b295a30f097d1a8a3c6bdac143e3cd9c3d8791939e,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1569644583597477,-7.759941670787139e-05,1671.1837589850882,95.23793392946001,17.948470616055232,19.407176239669
54,80579b58e88fac51c433f22643b917dbd4322e2157b29cfbfeccc31ddff3fefb,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.28383112108401976,9.982710851222514e-06,201.96120985320584,81.44135949236548,292.398656071647,41.07947849145003
55,796632c4394df4d4baf7271587d4ece48e14455f7565b0f97151c1317c6dd49c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21568479103287708,-4.09734827824214e-05,583.2811381917625,100.3453517805352,29.42100753741427,27.24620394495137
56,f3e1b3ece078fd19735e8e8c75e100e2f048142e7b4ad9e555af9a5434600423,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18631261170637736,-6.839315075154956e-05,2363.0511207816435,88.48790795940661,18.649825541788864,76.15892701023057
57,185d258b78e46188ba1545643eb3c04fe51c3928d9c2f7366b74d693fdf4c8c1,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23628199126694446,-8.78385619304877e-06,269.82812506280754,83.09937672897901,32.907662385345574,21.916333810433912
58,5eb2655499202d3546c085a1e58b3fed7b3faa752870714e9a6ce8dbf91f1044,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.26085521606177814,1.041588073270875e-14,176.04204389232154,83.43844223202652,39.70291567796768,83.37849789310513
59,0d66bfb1c8c158b22ad09849121ca4cc6708866d0d8f94157ee5649ebc05b0bc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21389367100709045,1.7681878514361544e-05,278.58149216122456,90.17737644405851,25.60682745218329,53.708128819919466
60,7c7ec7290ecf24951154066d5a97dca3a9b57f8afb851882a00a1caad1b0b23b,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21362477062169616,-1.0639439051886757e-05,177.01840493644755,103.83734834290863,109.71811375297057,24.442559845803174
61,d8a27259b0bd0c4ea6c1a7d0f69cef7bc6f235f526536b16f71307d519978340,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.29501146209761375,-1.6022626002960122e-05,647.985841718322,74.29538673957197,54.755533777982365,15.972622829128746
62,fd8dbd37446799b190c616c581985021623878c008229c31ff187f795cbf2b1c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.3125067995014374,3.554320491127959e-05,199.0737133501769,79.18310075184456,40.461034678000104,463.95385961097656
63,3d74d341babe4e25f62c733846ea370f7507ea44e515df94f9772f265bd75bc4,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19627733681876508,-8.899185252939603e-05,940.2071799848695,91.51027752964745,21.24157010726843,24.19667055860042
64,30f7e1bd7fc5a960ff503f4e1eb26da717174b9b4707bc2d69a1282a76eabbf9,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20435321287579514,-5.950678455508354e-06,368.68055052743557,90.85076758026412,32.40093456003443,29.91296042596329
65,9e2dee20e729497a3bedfbf77e10fe352d946aa969a3dad98e1d2433d7e136c6,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.27255927988820805,1.7947746967298067e-05,243.64272229928713,78.14600866065946,63.863817569484254,64.10766428112841
66,7ce757edeb1cae8c65dfd1cfc984d3c9fb2f398d7e95a5ca0d4f8b77bcfee0af,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1951718378731396,-3.40709097139332e-07,148.80247229879097,87.64422535639919,35.01417944374458,13.86327956528057
67,22b7cec33a84c925e0d16d771d19a9f4d32ec42d41eeb7bb1b0e0f915ab8592f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2680681831073265,1.7655303323959462e-05,202.67811558345227,79.43390069452917,64.69252040736669,48.34722006311996
68,61371d060453089ca2a1e08fdbd23eda4685ec3cab59e79d673b5180ef7a2d4d,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2118649411007365,-9.485673964767797e-05,4317.545003029738,85.11032095894038,26.334548550428067,15.387715128274227
69,a1b0d65d97635bc33f2c402fc68fdd5961d6e8781ff96df6b7938a30497a65dc,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.25675848476855667,6.136094784480686e-06,256.7403012139687,88.88643049938273,51.26072879877209,57.09074125863241
70,6a4b516bfe07caf0d18b6cadd7e2efa28c022b4dacb00ca57b3479289c98247d,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18965620164882263,-5.293241187035596e-05,645.7365756484521,100.61001080311377,22.43568863117844,18.998814599376367
71,3234317654e0ae941e70b53a92df29017f25937fc2ffaec027630b445ce3b124,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2541928869120309,5.565280993069302e-05,301.5781178466642,78.39010620574624,46.39331835483499,29.838189564184816
72,4d2eb24e3abfacf2bb338d97c3a99962f474dd828bc6c99a734b31c31e5754ef,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.19626621364115085,2.6782745847974036e-06,242.89407844451853,96.77834073860802,33.612632471992676,32.23811526504329
73,a71be3d6800c76011915940b0c4bcec06565a25d57745ae41deaec31268a658c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.189674278844999,-1.8159009145153466e-05,334.41248948334464,91.54329795592365,26.85930597341391,41.50817620720676
74,41bfdec9d9e9a20a0099dbc157d0c39d7f906fd79e81f06c498fbd8d63c43bc0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.15170424052714493,-9.026058171695428e-05,154.49262297245423,94.35413994182971,14.981822585508105,131.9776322257179
75,09474f86c0fa7f377378665a1dc23902b082bf71e2d9f70f1525f198ed542aca,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2717001332041957,-2.5985063908761894e-06,558.407584470988,77.14584256878538,33.85502078268195,19.09653039934826
76,53db1619a56805d496a031b9c7dc785499867d2df11c6cf7607bc5ae6e9a11a0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.550100836242498,-7.400726227986222e-06,123.36731179728432,40.30929654374854,332.65374782932656,66.89154372118189
77,31bc9ce7ee1b478cbdbff4eed6a6cbabf3918b48a59daba42c171f7a97c75f1c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2277861454976251,2.1364227541019434e-05,433.76513882091115,78.32359433735118,36.01878742504063,26.39764715519346
78,cc79c4e18ad8b788bd835e9f39c91d5252ffa0e0a6d50ea69d1c9bb3bf4762e0,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2562948984068266,-3.962550770669068e-05,9239.658931572892,101.78269718613171,57.952066943749884,512.9743004079071
79,6b3fa281b912177a8c7a0e100db4415b9e5b359e1af70410159e30a94bb13f83,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22261904544696914,3.8075593368229396e-06,523.642729687491,77.96795903024693,25.313651388521148,45.30014977633613
80,d59dcc2bcd395f644e19ece6ed84a1ba30a93b6007859aa33368e25ef5d4ffc2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.26240422321806656,1.57892911123979e-05,181.4481364465492,87.1955099555255,40.3233305775146,42.44873688018778
81,f1d406fdf517da8806d1990400891f30050c19891ab65409f758861b6ea160b2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23513138763437572,-5.4236119457970995e-05,138.55165458009702,79.08955009204479,18.060659869580235,23.35236346945338
82,264865b8d843c03f05a9992034ae9f7e726df11650c5dc12f9e409c7221b5672,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21741855846149472,-5.83817614823009e-05,447.66526944360317,87.0872148095824,30.457693362101907,16.40109998256282
83,987715e6174c2d033074f3c8fb2ae890256bd73a23dcf5de2961acaa1a145f9f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24855503640166757,-0.00010487471174374345,176.49152207218478,93.58348608179602,44.642263399602385,17.995626414337945
84,aac6b4576ef58a30c4f5d37419bd73d3e75d2ba20eda3a2dbb11f7cee6d27722,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2610074057757348,2.6886870254045104e-06,366.76270297222027,86.60704354506498,57.71435487185346,51.49708282295096
85,bb11b433ad3006c0d615ddb1dcee87b48eec94c2717ca03606aca844c39a45f1,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2831243111916043,6.81324862621453e-06,365.7255896516226,74.863890244396,45.16865034670438,75.04963811214834
86,8de5c6eead3a62ef1cbc0135fcddc92165e7a452990f926e4821f2ae150a1ba2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.2773167465313917,1.01653556914278e-05,206.37045860772335,79.66845765979187,41.51535516395485,49.442052524579324
87,f455d4903d51336ca4cf99d4f1c105eef6916a431003846569a34bf68dabecb2,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.17646524312237705,6.590681400977053e-05,756.0635090565115,77.31067545979866,15.532044937966681,1235.0931498737048
88,bf4fe48c5193d4a41cc63d736f645d7c845163a747a5c9663aac368a1cc24945,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1982226487240848,9.896726110918491e-06,162.21042867522488,83.74080748077779,25.846807470944412,52.17676437973289
89,1599134aaf2c0de180baa3a868c229abb561ae341f2c48fe1441496e28c8101c,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.24346824038088707,4.6200344241340076e-05,178.96667027766512,85.55891801125884,30.92665276623186,51.24433828358273
90,233a2d1fdd12f081e9e095cf45e227642c733e77f956e898f1f423433777d39f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.18574060062208106,2.945867698244082e-05,171.18857315969353,80.75957545728492,23.171268010823677,20.355354505375175
91,1f2e41b76f6329515b64ae0d9c157991df74462cccce69e2fc60df4c4dc68e7a,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.1881480245461853,3.470107152677443e-05,195.4496996534445,85.97066838141183,21.647647335955277,38.10991932969888
92,54ede4bff7d253ad5b2601d332307f2e9cf0ed7dee745ce7255375ec1fdcda0f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,-0.04113371784871249,-0.000286834175623977,128.43824605392558,126.12691254723902,135.69993059683475,124.40325779926548
93,0b7c2e3be4e2c6bbb2d6643a04dead38c73c1b52ca526c19bf993807c3f2db1a,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23544387016083904,-9.63381397312684e-06,342.7755941244149,96.8786400975445,216.6031569044859,19.22970616416407
94,a9bfb12dfef9d42c937e935c3224798e7e93053c72f5e3553bda0822a8fac372,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.23323062353928825,-2.6506154765960023e-05,710.3808819878119,82.69243426324809,32.790247419572225,23.19893966292706
95,9326e8e4484f3a5adf5f0ed1e6a19da50e543e59c1b6533c638810e0de8bf72f,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.21557195368373766,-2.7876517843678225e-05,854.5718812102307,88.07943451759586,32.7390059608628,15.562811555155585
96,a2ae07dd6cdfae717b3775939e9e80bd8b1725091c7918bacd9e67f3d6f1f179,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.20605180538950005,-1.0532334732795313e-05,1612.6758456053203,86.19370897697192,30.79969685298527,30.790571613644076
97,4a200b728dd08f7ddf616f23cbb2936b9fc7cf8eac606215186f57c5cd236f71,1f47de90be07b9beb5c312b8b090b95c246f6abab38e5bafc2c5591e5b961966,0.22065484323754336,1.0928782611174895e-05,118.55115733563721,76.92452345402123,21.68260651143348,35.48098012771101
